# STATION: OJIM4,,,,,,,,,,,,,,,,,,,,
# STATION NAME: OJIBWAY,,,,,,,,,,,,,,,,,,,,
# LATITUDE: 48.109083,,,,,,,,,,,,,,,,,,,,
# LONGITUDE: -88.607267,,,,,,,,,,,,,,,,,,,,
# ELEVATION [ft]: 1133,,,,,,,,,,,,,,,,,,,,
# STATE: MI,,,,,,,,,,,,,,,,,,,,
Station_ID,Date_Time,snow_interval_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,volt_set_1,snow_depth_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d
,,Inches,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,volts,Inches,W/m**2,Inches,Fahrenheit,Miles/hour,Fahrenheit,gm,Degrees,Fahrenheit,Fahrenheit,Code,Fahrenheit
OJIM4,02/21/2018 02:24 UTC,,6.01,82,18.01,311,28.01,13.6,0,0,0.42,,28.01,,,304,1.64,-9.35,NW,
OJIM4,02/21/2018 03:24 UTC,,5,81,20,309,32.99,13.5,0,0,0.42,,32.99,,,300,0.39,-11.45,NW,
OJIM4,02/21/2018 04:24 UTC,,5,79,20,313,31,13.4,0,0,0.42,,31,,,307,-0.15,-11.45,NW,
OJIM4,02/21/2018 05:24 UTC,,5,77,20,307,34,13.3,0,0,0.42,,34,,,292,-0.7,-11.45,NW,
OJIM4,02/21/2018 06:24 UTC,,6.01,78,15.99,304,32.01,13.2,0,0,0.42,,32.01,,,292,0.56,-8.43,NW,
OJIM4,02/21/2018 07:24 UTC,,6.01,79,13,310,22.01,13.1,0,0,0.42,,22.01,,,289,0.84,-6.87,NW,
OJIM4,02/21/2018 08:24 UTC,,7,80,11.01,309,18.99,13,0,0,0.42,,18.99,,,291,2.07,-4.47,NW,
OJIM4,02/21/2018 09:24 UTC,,7,81,10,300,21,13,0,0,0.42,,21,,,295,2.34,-3.78,WNW,
OJIM4,02/21/2018 10:24 UTC,,7,81,8.99,295,21,12.9,0,0,0.42,,21,,,293,2.34,-3.04,WNW,
OJIM4,02/21/2018 11:24 UTC,,8.01,79,8.01,274,15.99,12.9,0,0,0.42,,15.99,,,284,2.78,,W,
OJIM4,02/21/2018 12:24 UTC,,8.01,80,8.01,286,15.99,12.9,0,0,0.42,,15.99,,,279,3.06,,WNW,
OJIM4,02/21/2018 13:24 UTC,,8.01,78,10,292,18.99,13,0,7,0.42,,18.99,,,292,2.51,-2.58,WNW,
OJIM4,02/21/2018 14:24 UTC,,9,77,8.99,287,18.99,14.1,0,71,0.42,,18.99,,,281,3.19,-0.67,WNW,
OJIM4,02/21/2018 15:24 UTC,,10,72,10,280,22.01,15,0,287,0.42,,22.01,,,276,2.69,-0.2,W,
OJIM4,02/21/2018 16:24 UTC,,12,71,12.01,284,18.99,14.5,0,429,0.42,,18.99,,,278,4.31,0.97,WNW,
OJIM4,02/21/2018 17:24 UTC,,15.01,66,5.99,272,14.99,14.2,0,462,0.42,,14.99,,,280,5.58,,W,
OJIM4,02/21/2018 18:24 UTC,,17.01,66,7,264,18.99,14.2,0,558,0.42,,18.99,,,273,7.49,,W,
OJIM4,02/21/2018 19:24 UTC,,19,66,7,258,17,14.1,0,548,0.42,,17,,,282,9.39,,WSW,
OJIM4,02/21/2018 20:24 UTC,,18,70,5.99,252,13,14.1,0,326,0.42,,13,,,247,9.76,,WSW,
OJIM4,02/21/2018 21:24 UTC,,19,70,5.99,239,13,14.6,0,221,0.42,,13,,,275,10.72,,WSW,
OJIM4,02/21/2018 22:24 UTC,,19.99,67,4,238,17,14.4,0,79,0.42,,17,,,243,10.67,,WSW,
OJIM4,02/21/2018 23:24 UTC,,17.01,75,5.99,207,13,14,0,20,0.42,,13,,,228,10.37,,SSW,
OJIM4,02/22/2018 00:24 UTC,,16,80,10,223,18.01,13.8,0,1,0.42,,18.01,,,207,10.85,6.96,SW,
OJIM4,02/22/2018 01:24 UTC,,17.01,79,11.01,215,18.99,13.7,0,0,0.42,,18.99,,,242,11.55,7.58,SW,
OJIM4,02/22/2018 02:24 UTC,,19,77,8.99,216,18.99,13.5,0,0,0.42,,18.99,,,229,12.9,11.17,SW,
OJIM4,02/22/2018 03:24 UTC,,19,77,8.01,238,22.01,13.4,0,0,0.42,,22.01,,,219,12.9,,WSW,
OJIM4,02/22/2018 04:24 UTC,,19,61,5.99,249,14,13.3,0,0,0.42,,14,,,235,7.62,,WSW,
OJIM4,02/22/2018 05:24 UTC,,19,71,8.99,219,17,13.2,0,0,0.42,,17,,,229,11.04,11.17,SW,
OJIM4,02/22/2018 06:24 UTC,,19,74,10,224,22.01,13.2,0,0,0.42,,22.01,,,252,11.99,10.54,SW,
OJIM4,02/22/2018 07:24 UTC,,19,74,8.01,224,18.01,13.1,0,0,0.42,,18.01,,,231,11.99,,SW,
OJIM4,02/22/2018 08:24 UTC,,19,73,7,233,17,13.1,0,0,0.42,,17,,,246,11.67,,SW,
OJIM4,02/22/2018 09:24 UTC,,19,71,7,278,12.01,13,0,0,0.42,,12.01,,,286,11.04,,W,
OJIM4,02/22/2018 10:24 UTC,,18,64,8.99,281,14,13,0,0,0.42,,14,,,271,7.75,9.99,W,
OJIM4,02/22/2018 11:24 UTC,,17.01,63,7,289,13,13,0,0,0.42,,13,,,292,6.45,,WNW,
OJIM4,02/22/2018 12:24 UTC,,16,61,8.01,313,11.01,13,0,0,0.42,,11.01,,,309,4.78,,NW,
OJIM4,02/22/2018 13:24 UTC,,16,58,5.99,303,10,13.1,0,8,0.42,,10,,,316,3.68,,WNW,
OJIM4,02/22/2018 14:24 UTC,,16,60,4.99,327,8.01,15,0,104,0.42,,8.01,,,291,4.42,,NNW,
OJIM4,02/22/2018 15:24 UTC,,21,54,1.01,299,5.99,14.1,0,291,0.42,,5.99,,,355,6.79,,WNW,
OJIM4,02/22/2018 16:24 UTC,,26.01,49,2.01,139,8.01,13.9,0,425,0.43,,8.01,,,133,9.27,,SE,
OJIM4,02/22/2018 17:24 UTC,,26.01,60,4.99,190,12.01,14,0,345,0.48,,12.01,,,207,13.87,,S,
OJIM4,02/22/2018 18:24 UTC,,28,56,4.99,178,14,13.9,0,523,0.52,,14,,,204,14.16,,S,
OJIM4,02/22/2018 19:24 UTC,,30,55,3,178,13,13.8,0,539,0.53,,13,,,179,15.61,,S,
OJIM4,02/22/2018 20:24 UTC,,28,46,4.99,161,13,13.8,0,468,0.55,,13,,,183,9.68,,SSE,
OJIM4,02/22/2018 21:24 UTC,,27,48,4,163,12.01,13.8,0,352,0.55,,12.01,,,187,9.72,,SSE,
OJIM4,02/22/2018 22:24 UTC,,24.01,60,4,164,10,14,0,88,0.55,,10,,,139,11.98,,SSE,
OJIM4,02/22/2018 23:24 UTC,,19.99,69,2.01,115,8.99,13.8,0,21,0.55,,8.99,,,164,11.34,,ESE,
OJIM4,02/23/2018 00:24 UTC,,21,75,3,148,7,13.6,0,1,0.55,,7,,,162,14.23,,SSE,
OJIM4,02/23/2018 01:24 UTC,,21.99,80,4.99,156,10,13.5,0,0,0.55,,10,,,147,16.69,,SSE,
OJIM4,02/23/2018 02:24 UTC,,21,81,2.01,144,10,13.4,0,0,0.55,,10,,,149,16.02,,SE,
OJIM4,02/23/2018 03:24 UTC,,21.99,83,2.01,144,7,13.3,0,0,0.55,,7,,,133,17.56,,SE,
OJIM4,02/23/2018 04:24 UTC,,23,86,3,136,7,13.2,0,0,0.55,,7,,,120,19.39,,SE,
OJIM4,02/23/2018 05:24 UTC,,24.01,87,4,156,10,13.1,0,0,0.55,,10,,,127,20.66,,SSE,
OJIM4,02/23/2018 06:24 UTC,,25,84,3,143,8.01,13.1,0,0,0.55,,8.01,,,136,20.79,,SE,
OJIM4,02/23/2018 07:24 UTC,,26.01,81,2.01,159,8.99,13.1,0,0,0.55,,8.99,,,172,20.91,,SSE,
OJIM4,02/23/2018 08:24 UTC,,24.01,93,2.01,184,8.99,13.1,0,0,0.55,,8.99,,,221,22.25,,S,
OJIM4,02/23/2018 09:24 UTC,,24.01,93,2.01,100,4,13,0,0,0.55,,4,,,96,22.25,,E,
OJIM4,02/23/2018 10:24 UTC,,24.01,94,4.99,75,10,13,0,0,0.55,,10,,,52,22.51,,ENE,
OJIM4,02/23/2018 11:24 UTC,,25,94,7,89,15.99,13,0,0,0.55,,15.99,,,95,23.5,,E,
OJIM4,02/23/2018 12:24 UTC,,25,94,4.99,103,15.99,13,0,0,0.55,,15.99,,,110,23.5,,ESE,
OJIM4,02/23/2018 13:24 UTC,,26.01,95,2.01,73,14.99,13,0,1,0.55,,14.99,,,124,24.76,,ENE,
OJIM4,02/23/2018 14:24 UTC,,26.01,94,2.01,119,11.01,13,0,11,0.55,,11.01,,,130,24.5,,ESE,
OJIM4,02/23/2018 15:24 UTC,,28,94,3,212,11.01,13,0,28,0.55,,11.01,,,136,26.47,,SSW,
OJIM4,02/23/2018 16:24 UTC,,28.99,93,4,283,7,13.1,0,41,0.55,,7,,,227,27.19,,WNW,
OJIM4,02/23/2018 17:24 UTC,,28,91,8.01,312,13,13.4,0,79,0.55,,13,,,313,25.68,,NW,
OJIM4,02/23/2018 18:24 UTC,,27,91,10,352,15.99,13.6,0,95,0.55,,15.99,,,350,24.69,20.1,N,
OJIM4,02/23/2018 19:24 UTC,,27,92,10,345,14,13.6,0,57,0.55,,14,,,351,24.96,20.1,NNW,
OJIM4,02/23/2018 20:24 UTC,,27,93,8.01,329,14,13.6,0,50,0.55,,14,,,318,25.22,,NNW,
OJIM4,02/23/2018 21:24 UTC,,26.01,93,7,289,13,13.6,0,44,0.55,,13,,,310,24.24,,WNW,
OJIM4,02/23/2018 22:24 UTC,,28,92,11.01,291,18.01,13.6,0,46,0.55,,18.01,,,293,25.95,20.8,WNW,
OJIM4,02/23/2018 23:24 UTC,,27,94,8.99,300,14.99,13.5,0,13,0.55,,14.99,,,288,25.48,20.64,WNW,
OJIM4,02/24/2018 00:24 UTC,,27,91,8.99,299,15.99,13.3,0,0,0.55,,15.99,,,308,24.69,20.64,WNW,
OJIM4,02/24/2018 01:24 UTC,,26.01,87,10,286,17,13.2,0,0,0.55,,17,,,300,22.62,18.92,WNW,
OJIM4,02/24/2018 02:24 UTC,,26.01,82,10,295,14.99,13.2,0,0,0.55,,14.99,,,276,21.2,18.92,WNW,
OJIM4,02/24/2018 03:24 UTC,,24.01,82,8.99,291,14.99,13.1,0,0,0.55,,14.99,,,309,19.25,17.1,WNW,
OJIM4,02/24/2018 04:24 UTC,,25,78,12.01,289,18.99,13,0,0,0.55,,18.99,,,279,19.03,16.71,WNW,
OJIM4,02/24/2018 05:24 UTC,,24.01,81,13,294,20,13,0,0,0.55,,20,,,288,18.96,15.06,WNW,
OJIM4,02/24/2018 06:24 UTC,,24.01,80,8.01,275,15.99,13,0,0,0.55,,15.99,,,287,18.66,,W,
OJIM4,02/24/2018 07:24 UTC,,23,78,5.99,260,13,13,0,0,0.55,,13,,,280,17.08,,W,
OJIM4,02/24/2018 08:24 UTC,,23,77,5.99,247,12.01,12.9,0,0,0.55,,12.01,,,245,16.78,,WSW,
OJIM4,02/24/2018 09:24 UTC,,23,78,8.01,265,14,12.9,0,0,0.55,,14,,,264,17.08,,W,
OJIM4,02/24/2018 10:24 UTC,,21,83,8.99,283,14.99,13,0,0,0.55,,14.99,,,283,16.59,13.54,WNW,
OJIM4,02/24/2018 11:24 UTC,,19,89,7,299,13,12.9,0,0,0.55,,13,,,274,16.25,,WNW,
OJIM4,02/24/2018 12:24 UTC,,17.01,86,10,310,14.99,12.9,0,0,0.55,,14.99,,,300,13.5,8.17,NW,
OJIM4,02/24/2018 13:24 UTC,,16,88,8.01,304,14,13,0,6,0.55,,14,,,324,13.03,,NW,
OJIM4,02/24/2018 14:24 UTC,,16,81,5.99,308,11.01,14,0,74,0.55,,11.01,,,308,11.13,,NW,
OJIM4,02/24/2018 15:24 UTC,,18,77,4.99,301,8.99,14.1,0,158,0.55,,8.99,,,299,11.93,,WNW,
OJIM4,02/24/2018 16:24 UTC,,19.99,70,4.99,294,10,14,0,196,0.55,,10,,,298,11.67,,WNW,
OJIM4,02/24/2018 17:24 UTC,,28.99,58,1.01,175,4.99,13.9,0,173,0.59,,4.99,,,277,15.9,,S,
OJIM4,02/24/2018 18:24 UTC,,32,57,2.01,156,8.01,13.9,0,466,0.64,,8.01,,,129,18.32,,SSE,
OJIM4,02/24/2018 19:24 UTC,,30.99,57,4,155,10,13.8,0,549,0.68,,10,,,143,17.37,,SSE,
OJIM4,02/24/2018 20:24 UTC,,28.99,61,4.99,171,11.01,13.8,0,481,0.7,,11.01,,,194,17.07,,S,
OJIM4,02/24/2018 21:24 UTC,,28,59,3,162,10,14,0,291,0.72,,10,,,188,15.36,,SSE,
OJIM4,02/24/2018 22:24 UTC,,24.01,68,4,121,7,14,0,133,0.72,,7,,,141,14.86,,ESE,
OJIM4,02/24/2018 23:24 UTC,,21.99,79,4.99,99,10,13.8,0,41,0.72,,10,,,105,16.4,,E,
OJIM4,02/25/2018 00:24 UTC,,21.99,87,4,95,11.01,13.6,0,1,0.72,,11.01,,,93,18.67,,E,
OJIM4,02/25/2018 01:24 UTC,,23,90,5.99,96,13,13.5,0,0,0.72,,13,,,99,20.47,,E,
OJIM4,02/25/2018 02:24 UTC,,25,90,8.01,105,21,13.3,0,0,0.72,,21,,,90,22.44,,ESE,
OJIM4,02/25/2018 03:24 UTC,,26.01,91,8.99,101,22.01,13.3,0,0,0.72,,22.01,,,132,23.71,19.47,E,
OJIM4,02/25/2018 04:24 UTC,,27,88,8.01,92,24,13.2,0,0,0.72,,24,,,114,23.88,,E,
OJIM4,02/25/2018 05:24 UTC,,27,88,5.99,88,25.99,13.1,0,0,0.72,,25.99,,,97,23.88,,E,
OJIM4,02/25/2018 06:24 UTC,,27,90,8.99,101,27,13.1,0,0,0.72,,27,,,115,24.42,20.64,E,
OJIM4,02/25/2018 07:24 UTC,,27,95,10,99,24,13.1,0,0,0.72,,24,,,123,25.74,20.1,E,
OJIM4,02/25/2018 08:24 UTC,,27,96,7,99,24,13.1,0,0,0.72,,24,,,105,26,,E,
OJIM4,02/25/2018 09:24 UTC,,27,96,5.99,92,24,13,0,0,0.72,,24,,,96,26,,E,
OJIM4,02/25/2018 10:24 UTC,,27,96,3,100,22.01,13,0,0,0.72,,22.01,,,97,26,,E,
OJIM4,02/25/2018 11:24 UTC,,28,96,3,126,18.01,13,0,0,0.72,,18.01,,,101,26.99,,SE,
OJIM4,02/25/2018 12:24 UTC,,28,96,4,172,10,13,0,0,0.72,,10,,,175,26.99,,S,
OJIM4,02/25/2018 13:24 UTC,,27,96,7,229,13,13,0,5,0.72,,13,,,234,26,,SW,
OJIM4,02/25/2018 14:24 UTC,,27,96,11.01,266,21,13,0,29,0.72,,21,,,277,26,19.59,W,
OJIM4,02/25/2018 15:24 UTC,,28,95,11.01,265,27,13.2,0,77,0.72,,27,,,228,26.73,20.8,W,
OJIM4,02/25/2018 16:24 UTC,,27,93,15.99,269,40,14.2,0,169,0.72,,40,,,275,25.22,17.57,W,
OJIM4,02/25/2018 17:24 UTC,,26.01,89,20,275,34.99,14.1,0,244,0.72,,34.99,,,280,23.17,15.05,W,
OJIM4,02/25/2018 18:24 UTC,,26.01,85,15.99,273,34.99,14.4,0,259,0.72,,34.99,,,272,22.06,16.34,W,
OJIM4,02/25/2018 19:24 UTC,,26.01,82,18.99,286,35.99,14.5,0,137,0.72,,35.99,,,285,21.2,15.35,WNW,
OJIM4,02/25/2018 20:24 UTC,,26.01,79,21,281,34.99,14.2,0,125,0.72,,34.99,,,273,20.31,14.76,W,
OJIM4,02/25/2018 21:24 UTC,,27,76,18.01,281,34,14.7,0,161,0.72,,34,,,282,20.35,16.9,W,
OJIM4,02/25/2018 22:24 UTC,,27,78,13,267,28.01,14.2,0,84,0.72,,28.01,,,279,20.97,18.71,W,
OJIM4,02/25/2018 23:24 UTC,,27,75,20,280,38.99,13.9,0,22,0.72,,38.99,,,276,20.04,16.29,W,
OJIM4,02/26/2018 00:24 UTC,,26.01,76,15.99,278,34,13.7,0,1,0.72,,34,,,281,19.39,16.34,W,
OJIM4,02/26/2018 01:24 UTC,,26.01,77,18.01,282,32.01,13.6,0,0,0.72,,32.01,,,273,19.7,15.66,WNW,
OJIM4,02/26/2018 02:24 UTC,,27,76,15.99,283,32.99,13.4,0,0,0.72,,32.99,,,269,20.35,17.57,WNW,
OJIM4,02/26/2018 03:24 UTC,,26.01,78,14,275,28.99,13.3,0,0,0.72,,28.99,,,280,20.01,17.09,W,
OJIM4,02/26/2018 04:24 UTC,,26.01,74,13,272,24.99,13.3,0,0,0.72,,24.99,,,288,18.76,17.5,W,
OJIM4,02/26/2018 05:24 UTC,,25,72,10,273,28.01,13.2,0,0,0.72,,28.01,,,276,17.14,17.71,W,
OJIM4,02/26/2018 06:24 UTC,,24.01,76,14,281,23,13.2,0,0,0.72,,23,,,279,17.45,14.64,W,
OJIM4,02/26/2018 07:24 UTC,,24.01,76,17,287,28.99,13.1,0,0,0.72,,28.99,,,280,17.45,13.5,WNW,
OJIM4,02/26/2018 08:24 UTC,,24.01,78,12.01,290,25.99,13.1,0,0,0.72,,25.99,,,279,18.06,15.51,WNW,
OJIM4,02/26/2018 09:24 UTC,,23,75,14.99,287,23,13.1,0,0,0.72,,23,,,275,16.17,13,WNW,
OJIM4,02/26/2018 10:24 UTC,,21.99,74,11.01,273,25.99,13,0,0,0.72,,25.99,,,275,14.88,13.57,W,
OJIM4,02/26/2018 11:24 UTC,,21,79,7,240,14.99,13,0,0,0.72,,14.99,,,240,15.43,,WSW,
OJIM4,02/26/2018 12:24 UTC,,21,79,4.99,239,14,13,0,0,0.72,,14,,,277,15.43,,WSW,
OJIM4,02/26/2018 13:24 UTC,,23,76,4.99,257,11.01,13.1,0,16,0.72,,11.01,,,278,16.47,,WSW,
OJIM4,02/26/2018 14:24 UTC,,25,75,3,245,12.01,13.3,0,64,0.72,,12.01,,,280,18.1,,WSW,
OJIM4,02/26/2018 15:24 UTC,,28.99,70,4,238,8.99,14.9,0,193,0.72,,8.99,,,243,20.32,,WSW,
OJIM4,02/26/2018 16:24 UTC,,28,72,4,258,13,14.5,0,255,0.73,,13,,,229,20.03,,WSW,
OJIM4,02/26/2018 17:24 UTC,,30.99,74,7,200,13,14,0,288,0.75,,13,,,239,23.58,,SSW,
OJIM4,02/26/2018 18:24 UTC,,30,74,5.99,214,17,14.1,0,423,0.78,,17,,,217,22.62,,SW,
OJIM4,02/26/2018 19:24 UTC,,33.01,67,8.01,201,18.01,13.8,0,560,0.79,,18.01,,,191,23.12,,SSW,
OJIM4,02/26/2018 20:24 UTC,,33.01,67,8.01,202,15.99,13.8,0,479,0.8,,15.99,,,202,23.12,,SSW,
OJIM4,02/26/2018 21:24 UTC,,30,74,8.01,219,18.01,14.2,0,244,0.84,,18.01,,,229,22.62,,SW,
OJIM4,02/26/2018 22:24 UTC,,28.99,73,8.01,214,15.99,14,0,87,0.85,,15.99,,,210,21.32,,SW,
OJIM4,02/26/2018 23:24 UTC,,28.99,74,5.99,175,14,13.9,0,40,0.85,,14,,,246,21.64,,S,
OJIM4,02/27/2018 00:24 UTC,,27,85,11.01,163,15.99,13.6,0,3,0.85,,15.99,,,162,23.04,19.59,SSE,
OJIM4,02/27/2018 01:24 UTC,,27,90,8.99,163,17,13.5,0,0,0.85,,17,,,156,24.42,20.64,SSE,
OJIM4,02/27/2018 02:24 UTC,,28.99,75,8.01,177,18.01,13.4,0,0,0.85,,18.01,,,169,21.96,,S,
OJIM4,02/27/2018 03:24 UTC,,30,71,10,187,18.01,13.3,0,0,0.85,,18.01,,,199,21.63,23.68,S,
OJIM4,02/27/2018 04:24 UTC,,30.99,69,12.01,199,24,13.2,0,0,0.85,,24,,,206,21.89,23.97,SSW,
OJIM4,02/27/2018 05:24 UTC,,33.01,65,13,219,31,13.2,0,0,0.85,,31,,,237,22.39,26.03,SW,
OJIM4,02/27/2018 06:24 UTC,,33.01,64,14,216,30,13.1,0,0,0.85,,30,,,241,22.02,25.67,SW,
OJIM4,02/27/2018 07:24 UTC,,33.01,64,10,227,25.99,13.1,0,0,0.85,,25.99,,,227,22.02,27.27,SW,
OJIM4,02/27/2018 08:24 UTC,,34,60,11.01,272,22.01,13.1,0,0,0.85,,22.01,,,230,21.42,28.01,W,
OJIM4,02/27/2018 09:24 UTC,,33.01,68,11.01,267,25.99,13.1,0,0,0.85,,25.99,,,276,23.48,26.82,W,
OJIM4,02/27/2018 10:24 UTC,,33.01,67,8.99,273,20,13,0,0,0.85,,20,,,279,23.12,27.76,W,
OJIM4,02/27/2018 11:24 UTC,,33.01,66,10,281,15.99,13,0,0,0.85,,15.99,,,277,22.76,27.27,W,
OJIM4,02/27/2018 12:24 UTC,,32,71,13,295,18.99,13,0,0,0.85,,18.99,,,286,23.55,24.8,WNW,
OJIM4,02/27/2018 13:24 UTC,,30,74,11.01,312,18.99,13.1,0,17,0.85,,18.99,,,294,22.62,23.2,NW,
OJIM4,02/27/2018 14:24 UTC,,30.99,65,10,316,18.01,14.1,0,124,0.85,,18.01,,,299,20.47,24.86,NW,
OJIM4,02/27/2018 15:24 UTC,,33.01,60,11.01,312,17,14,0,328,0.86,,17,,,319,20.48,26.82,NW,
OJIM4,02/27/2018 16:24 UTC,,32,64,11.01,312,18.01,13.9,0,427,0.88,,18.01,,,283,21.06,25.61,NW,
OJIM4,02/27/2018 17:24 UTC,,36,58,5.99,285,12.01,13.8,0,500,0.9,,12.01,,,299,22.49,,WNW,
OJIM4,02/27/2018 18:24 UTC,,42.01,47,3,253,8.01,13.6,0,559,0.93,,8.01,,,234,23.04,,WSW,
OJIM4,02/27/2018 19:24 UTC,,39,50,4,309,8.99,13.6,0,539,0.98,,8.99,,,280,21.75,,NW,
OJIM4,02/27/2018 20:24 UTC,,37.99,57,3,286,8.99,13.9,0,371,1.04,,8.99,,,290,23.95,,WNW,
OJIM4,02/27/2018 21:24 UTC,,41,55,2.01,183,5.99,13.8,0,237,1.04,,5.99,,,187,25.9,,S,
OJIM4,02/27/2018 22:24 UTC,,35.01,70,4,178,8.99,13.9,0,113,1.04,,8.99,,,184,26.1,,S,
OJIM4,02/27/2018 23:24 UTC,,30.99,88,5.99,191,10,13.7,0,39,1.04,,10,,,200,27.81,,S,
OJIM4,02/28/2018 00:24 UTC,,34,61,5.99,235,12.01,13.5,0,1,1.04,,12.01,,,220,21.81,,SW,
OJIM4,02/28/2018 01:24 UTC,,32,74,4.99,240,10,13.4,0,0,1.04,,10,,,235,24.55,,WSW,
OJIM4,02/28/2018 02:24 UTC,,32,67,5.99,241,8.01,13.3,0,0,1.04,,8.01,,,236,22.16,,WSW,
OJIM4,02/28/2018 03:24 UTC,,32,65,8.99,284,13,13.2,0,0,1.04,,13,,,279,21.43,26.57,WNW,
OJIM4,02/28/2018 04:24 UTC,,30,74,11.01,314,15.99,13.2,0,0,1.04,,15.99,,,304,22.62,23.2,NW,
OJIM4,02/28/2018 05:24 UTC,,28.99,69,12.01,349,21,13.1,0,0,1.04,,21,,,344,19.98,21.54,N,
OJIM4,02/28/2018 06:24 UTC,,26.01,70,14.99,355,23,13.1,0,0,1.04,,23,,,7,17.45,16.71,N,
OJIM4,02/28/2018 07:24 UTC,,26.01,64,14,348,27,13.1,0,0,1.04,,27,,,353,15.36,17.09,NNW,
OJIM4,02/28/2018 08:24 UTC,,25,65,14,356,24,13.1,0,0,1.04,,24,,,340,14.76,15.85,N,
OJIM4,02/28/2018 09:24 UTC,,24.01,70,13,349,23,13,0,0,1.04,,23,,,1,15.53,15.06,N,
OJIM4,02/28/2018 10:24 UTC,,23,76,10,353,21,13,0,0,1.04,,21,,,6,16.47,15.32,N,
OJIM4,02/28/2018 11:24 UTC,,21.99,78,11.01,357,18.01,13,0,0,1.04,,18.01,,,11,16.1,13.57,N,
OJIM4,02/28/2018 12:24 UTC,,21,83,8.01,349,15.99,13,0,0,1.04,,15.99,,,1,16.59,,N,
OJIM4,02/28/2018 13:24 UTC,,19.99,85,8.01,352,14,14.4,0,19,1.04,,14,,,345,16.15,,N,
OJIM4,02/28/2018 14:24 UTC,,21.99,82,7,347,13,14.7,0,165,1.04,,13,,,359,17.27,,NNW,
OJIM4,02/28/2018 15:24 UTC,,24.01,81,5.99,4,14.99,14,0,313,1.04,,14.99,,,18,18.96,,N,
OJIM4,02/28/2018 16:24 UTC,,25,75,5.99,0,12.01,14,0,493,1.04,,12.01,,,7,18.1,,N,
OJIM4,02/28/2018 17:24 UTC,,27,69,5.99,340,14,13.9,0,507,1.04,,14,,,0,18.07,,NNW,
OJIM4,02/28/2018 18:24 UTC,,27,67,10,320,15.99,13.9,0,597,1.04,,15.99,,,351,17.38,20.1,NW,
OJIM4,02/28/2018 19:24 UTC,,28.99,63,7,317,15.99,13.8,0,584,1.04,,15.99,,,319,17.83,,NW,
OJIM4,02/28/2018 20:24 UTC,,30.99,53,4.99,318,11.01,13.8,0,515,1.04,,11.01,,,304,15.68,,NW,
OJIM4,02/28/2018 21:24 UTC,,32,51,4,19,11.01,13.8,0,398,1.04,,11.01,,,1,15.73,,NNE,
OJIM4,02/28/2018 22:24 UTC,,30.99,55,3,76,8.99,14,0,138,1.04,,8.99,,,32,16.54,,ENE,
OJIM4,02/28/2018 23:24 UTC,,27,71,4,122,7,13.9,0,36,1.04,,7,,,102,18.74,,ESE,
OJIM4,03/01/2018 00:24 UTC,,24.01,78,3,138,7,13.6,0,3,1.04,,7,,,109,18.06,,SE,
OJIM4,03/01/2018 01:24 UTC,,24.01,83,3,125,5.99,13.5,0,0,1.04,,5.99,,,111,19.53,,SE,
OJIM4,03/01/2018 02:24 UTC,,24.01,81,4.99,101,7,13.4,0,0,1.04,,7,,,112,18.96,,E,
OJIM4,03/01/2018 03:24 UTC,,24.01,80,4,104,8.99,13.3,0,0,1.04,,8.99,,,104,18.66,,ESE,
OJIM4,03/01/2018 04:24 UTC,,25,84,4,88,8.01,13.2,0,0,1.04,,8.01,,,98,20.79,,E,
OJIM4,03/01/2018 05:24 UTC,,24.01,86,5.99,97,11.01,13.2,0,0,1.04,,11.01,,,86,20.38,,E,
OJIM4,03/01/2018 06:24 UTC,,24.01,85,5.99,105,10,13.2,0,0,1.04,,10,,,94,20.1,,ESE,
OJIM4,03/01/2018 07:24 UTC,,23,85,5.99,106,13,13.1,0,0,1.04,,13,,,104,19.11,,ESE,
OJIM4,03/01/2018 08:24 UTC,,21.99,87,7,101,14,13,0,0,1.04,,14,,,105,18.67,,E,
OJIM4,03/01/2018 09:24 UTC,,21.99,88,5.99,94,14,13,0,0,1.04,,14,,,92,18.94,,E,
OJIM4,03/01/2018 10:24 UTC,,21.99,86,4.99,87,12.01,13,0,0,1.04,,12.01,,,100,18.39,,E,
OJIM4,03/01/2018 11:24 UTC,,21.99,85,3,72,10,13,0,0,1.04,,10,,,100,18.12,,ENE,
OJIM4,03/01/2018 12:24 UTC,,21,87,3,74,8.99,12.9,0,0,1.04,,8.99,,,44,17.69,,ENE,
OJIM4,03/01/2018 13:24 UTC,,21,86,3,96,8.01,13,0,8,1.04,,8.01,,,116,17.42,,E,
OJIM4,03/01/2018 14:24 UTC,,21.99,84,2.01,66,8.99,13.2,0,40,1.04,,8.99,,,51,17.84,,ENE,
OJIM4,03/01/2018 15:24 UTC,,23,80,4.99,55,8.99,14,0,106,1.04,,8.99,,,69,17.68,,NE,
OJIM4,03/01/2018 16:24 UTC,,24.01,77,4,57,11.01,14.3,0,176,1.04,,11.01,,,87,17.76,,ENE,
